2021-01-21 07:11:46,702 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jda.wms:jda-wms-test-framework:0.0.1-SNAPSHOT @ D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\pom.xml.
2021-01-21 07:42:07,365 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.pom
2021-01-21 07:42:17,394 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/info/cukes/cucumber-guice/1.2.4/cucumber-guice-1.2.4.pom
2021-01-21 07:42:27,401 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/sf/opencsv/opencsv/2.3/opencsv-2.3.pom
2021-01-21 07:42:37,408 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/masterthought/maven-cucumber-reporting/3.2.0/maven-cucumber-reporting-3.2.0.pom
2021-01-21 07:42:47,437 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/3.0.1/selenium-java-3.0.1.pom
2021-01-21 07:42:57,444 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/inject/guice/4.1.0/guice-4.1.0.pom
2021-01-21 07:43:07,451 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/junit/junit/4.12/junit-4.12.pom
2021-01-21 07:43:17,481 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/yaml/snakeyaml/1.17/snakeyaml-1.17.pom
2021-01-21 07:43:27,488 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.7/log4j-api-2.7.pom
2021-01-21 07:43:37,495 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-core/2.7/log4j-core-2.7.pom
2021-01-21 07:43:47,528 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sikulix/sikulixapi/1.1.0/sikulixapi-1.1.0.pom
2021-01-21 07:43:57,542 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/azure/azure-storage-blob/12.0.0/azure-storage-blob-12.0.0.pom
2021-01-21 07:44:08,051 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.pom
2021-01-21 07:44:08,054 [Worker-11] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 272 sec
2021-01-21 07:47:16,796 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jda.wms:jda-wms-test-framework:0.0.1-SNAPSHOT @ D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\pom.xml.
2021-01-21 07:47:30,096 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-21 07:47:30,102 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-21 07:47:30,108 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-21 07:47:30,109 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-21 07:47:30,130 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:26:29,641 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:26:29,647 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:26:29,650 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:26:29,651 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:26:29,668 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:27:12,473 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:27:12,474 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:27:12,476 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:27:12,477 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:27:12,478 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-01-22 05:27:58,787 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:27:58,789 [Worker-140] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:27:58,791 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:27:58,800 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:27:58,803 [Worker-140] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2021-01-22 05:30:10,501 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:30:10,505 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:30:10,507 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:30:10,509 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:30:10,514 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:30:20,329 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:30:20,331 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:30:20,334 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:30:20,335 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:30:20,339 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:31:06,081 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:31:06,082 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:31:06,085 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:31:06,086 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:31:06,089 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:31:35,078 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:31:35,079 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:31:35,081 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:31:35,082 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:31:35,084 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:32:28,399 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:32:28,400 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:32:28,405 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:32:28,406 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:32:28,411 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:33:10,458 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:33:10,510 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:33:10,512 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:33:10,512 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:33:10,515 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 05:33:16,564 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:33:16,565 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:33:16,567 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:33:16,568 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:33:16,586 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2021-01-22 05:45:45,063 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:45:45,065 [Worker-140] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 05:45:45,068 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 05:45:45,069 [Worker-140] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 05:45:45,070 [Worker-140] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2021-01-22 06:37:51,686 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:37:51,687 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:37:51,690 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:37:51,691 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:37:51,694 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:37:55,027 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:37:55,028 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:37:55,029 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:37:55,030 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:37:55,031 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2021-01-22 06:38:04,902 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:38:04,903 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:38:04,909 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:38:04,910 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:38:04,912 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:42:38,244 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:42:38,245 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:42:38,247 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:42:38,248 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:42:38,250 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:44:22,354 [Worker-150] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:44:22,356 [Worker-150] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:44:22,359 [Worker-150] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:44:22,360 [Worker-150] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:44:22,362 [Worker-150] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2021-01-22 06:44:31,872 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:44:31,873 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:44:31,876 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:44:31,877 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:44:31,880 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:45:06,863 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:45:06,864 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:45:06,866 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:45:06,867 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:45:06,873 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:46:23,489 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:46:23,490 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:46:23,494 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:46:23,495 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:46:23,497 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:54:04,179 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:54:04,181 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:54:04,185 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:54:04,190 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:54:04,206 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:54:38,629 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:54:38,630 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:54:38,632 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:54:38,635 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:54:38,637 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2021-01-22 06:55:04,570 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:55:04,571 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 06:55:04,575 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 06:55:04,577 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 06:55:04,616 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2021-01-22 07:08:08,499 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-01-22 07:08:08,500 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\C&H AUtomation Pack\jda-wms-automation-framework-for-test\src\main\resources
2021-01-22 07:08:08,504 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2021-01-22 07:08:08,505 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
